Depart;Arriver;Cost
12;120;0.973724884
12;121;0.972300031
12;122;0.928378783
12;123;0.972488408
13;14;0.95437018
13;15;0.962483829
13;16;0.975433999
13;17;0.914781531
13;18;0.911111111
13;19;0.92555205
13;20;0.907413104
13;21;0.91407453
13;22;0.907521578
13;23;0.910493827
13;24;0.948138721
13;25;0.969736414
13;26;0.911573069
13;27;0.925485285
13;28;0.920724095
13;29;0.921110072
13;30;0.92139738
13;31;0.928301887
13;32;0.923365655
13;33;0.923365655
13;34;0.925682032
13;35;0.925682032
13;36;0.92433281
13;37;0.922354415
13;38;0.929515419
13;39;0.924522393
13;40;0.958278146
13;41;0.914446882
13;42;0.914446882
13;43;0.912730685
13;44;0.91817614
13;45;0.921914358
13;46;0.9400982
13;47;0.969065451
13;48;0.934873276
13;49;0.968117929
13;50;0.932913386
13;51;0.933205497
13;52;0.917033312
13;53;0.931673052
13;54;0.923366834
13;55;0.907578558
13;56;0.911392405
13;57;0.911728395
13;58;0.908699662
13;59;0.908587258
13;60;0.904337127
13;61;0.9044703
13;62;0.908587258
13;63;0.903285232
13;64;0.904571955
13;65;0.908699662
13;66;0.907470028
13;67;0.911111111
13;68;0.912476723
13;69;0.938098277
13;70;0.920813772
13;71;0.925821596
13;72;0.926322418
13;73;0.915296308
13;74;0.916096955
13;75;0.919676214
13;76;0.946644845
13;77;0.917991893
13;78;0.917106489
13;79;0.917676297
13;80;0.923950773
13;81;0.917391304
13;82;0.917106489
13;83;0.907464528
13;84;0.921242548
13;85;0.926998112
13;86;0.932573599
13;87;0.929337539
13;88;0.92733564
13;89;0.926428797
13;90;0.932278481
13;91;0.925588697
13;92;0.925007844
13;93;0.928211587
13;94;0.925157233
13;95;0.928458872
13;96;0.92293174
13;97;0.921348315
13;98;0.904615385
13;99;0.903621854
13;100;0.896551724
13;101;0.90350338
13;102;0.915317559
13;103;0.895522388
13;104;0.901226994
13;105;0.897349985
13;106;0.905172414
13;107;0.903067485
13;108;0.914018692
13;109;0.898807704
13;110;0.904776579
13;111;0.911290323
13;112;0.904278239
13;113;0.917137476
13;114;0.919354839
13;115;0.943635212
13;116;0.929337539
13;117;0.915677701
13;118;0.955752212
13;119;0.916614024
13;120;0.95146871
13;121;0.958199357
13;122;0.899814471
13;123;0.949553001
14;15;0.981953951
14;16;0.97511811
14;17;0.937593311
14;18;0.939321832
14;19;0.958687728
14;20;0.940409131
14;21;0.940932027
14;22;0.938205585
14;23;0.935752528
14;24;0.977029096
14;25;0.96400626
14;26;0.947085202
14;27;0.960193004
14;28;0.955502105
14;29;0.955842595
14;30;0.956129808
14;31;0.963658389
14;32;0.958119916
14;33;0.958119916
14;34;0.960434914
14;35;0.959830867
14;36;0.955548836
14;37;0.957177322
14;38;0.964848485
14;39;0.958069382
14;40;0.952896244
14;41;0.94597042
14;42;0.94597042
14;43;0.945465502
14;44;0.953068592
14;45;0.955124318
14;46;0.959395656
14;47;0.98152208
14;48;0.964495215
14;49;0.931885489
14;50;0.96329997
14;51;0.952937558
14;52;0.94188862
14;53;0.954517517
14;54;0.952208106
14;55;0.93824228
14;56;0.941981553
14;57;0.942891136
14;58;0.939851852
14;59;0.939780481
14;60;0.940409131
14;61;0.94214876
14;62;0.939780481
14;63;0.941698727
14;64;0.941733215
14;65;0.939851852
14;66;0.939851852
14;67;0.94348602
14;68;0.941985646
14;69;0.966216216
14;70;0.955682846
14;71;0.959300573
14;72;0.959975743
14;73;0.95186846
14;74;0.952095808
14;75;0.956208758
14;76;0.961913755
14;77;0.954641033
14;78;0.95243793
14;79;0.953008081
14;80;0.958979034
14;81;0.95272292
14;82;0.953036195
14;83;0.936385256
14;84;0.955575703
14;85;0.958787879
14;86;0.958244438
14;87;0.959295261
14;88;0.959709179
14;89;0.957737914
14;90;0.957952468
14;91;0.961596613
14;92;0.958597764
14;93;0.962401455
14;94;0.956390067
14;95;0.959635812
14;96;0.957891548
14;97;0.954299459
14;98;0.930011862
14;99;0.929585799
14;100;0.920859076
14;101;0.92950237
14;102;0.940011998
14;103;0.92041116
14;104;0.926079243
14;105;0.926872247
14;106;0.929970326
14;107;0.929627439
14;108;0.94057623
14;109;0.927203065
14;110;0.929016929
14;111;0.938433951
14;112;0.932067636
14;113;0.941354293
14;114;0.954572624
14;115;0.975609756
14;116;0.956865128
14;117;0.953670277
14;118;0.959974787
14;119;0.950729927
14;120;0.969268593
14;121;0.964727723
14;122;0.929678188
14;123;0.968653964
15;16;0.984469097
15;17;0.93481526
15;18;0.936564931
15;19;0.954156479
15;20;0.935281837
15;21;0.937593311
15;22;0.935445308
15;23;0.932974267
15;24;0.975038521
15;25;0.978267717
15;26;0.941954887
15;27;0.953883495
15;28;0.949183303
15;29;0.949531581
15;30;0.949818622
15;31;0.957343083
15;32;0.951803577
15;33;0.951803577
15;34;0.95411729
15;35;0.953509572
15;36;0.950410709
15;37;0.951456311
15;38;0.959756098
15;39;0.953566009
15;40;0.957719411
15;41;0.942605527
15;42;0.942605527
15;43;0.941497423
15;44;0.947941889
15;45;0.950579622
15;46;0.950902756
15;47;0.986448156
15;48;0.95806151
15;49;0.936071547
15;50;0.960024413
15;51;0.951408233
15;52;0.936662607
15;53;0.952999382
15;54;0.947656726
15;55;0.934289128
15;56;0.938042502
15;57;0.937761819
15;58;0.935320417
15;59;0.935243211
15;60;0.935878318
15;61;0.935866983
15;62;0.935243211
15;63;0.934802024
15;64;0.936030943
15;65;0.935320417
15;66;0.935916542
15;67;0.939557151
15;68;0.939229844
15;69;0.961063041
15;70;0.951167728
15;71;0.953594177
15;72;0.95424039
15;73;0.946165414
15;74;0.946385542
15;75;0.950512975
15;76;0.966740576
15;77;0.950740405
15;78;0.947336744
15;79;0.947907257
15;80;0.953836747
15;81;0.947621915
15;82;0.94793861
15;83;0.931818182
15;84;0.950440863
15;85;0.954268293
15;86;0.953081877
15;87;0.954156479
15;88;0.955196586
15;89;0.953196696
15;90;0.95340282
15;91;0.9577122
15;92;0.952873214
15;93;0.959731544
15;94;0.950030469
15;95;0.955114504
15;96;0.951539165
15;97;0.949183303
15;98;0.924821002
15;99;0.925595238
15;100;0.917431193
15;101;0.925506555
15;102;0.936028968
15;103;0.916395864
15;104;0.922070196
15;105;0.922304284
15;106;0.925373134
15;107;0.925044616
15;108;0.935386473
15;109;0.921434924
15;110;0.923812369
15;111;0.933253157
15;112;0.92629066
15;113;0.936739659
15;114;0.949488876
15;115;0.969325153
15;116;0.952322738
15;117;0.948547215
15;118;0.968601332
15;119;0.94369645
15;120;0.972170686
15;121;0.976961395
15;122;0.925659472
15;123;0.970933828
16;17;0.926443769
16;18;0.922797457
16;19;0.945252088
16;20;0.921544961
16;21;0.928700906
16;22;0.921076504
16;23;0.925219497
16;24;0.96007486
16;25;0.978316327
16;26;0.930006086
16;27;0.940743015
16;28;0.936026936
16;29;0.936391437
16;30;0.936677883
16;31;0.943570768
16;32;0.938650307
16;33;0.938650307
16;34;0.94095941
16;35;0.940344403
16;36;0.937192118
16;37;0.937058643
16;38;0.948472694
16;39;0.942874693
16;40;0.968537139
16;41;0.933005532
16;42;0.933005532
16;43;0.929447853
16;44;0.937825421
16;45;0.93794381
16;46;0.948043618
16;47;0.992342055
16;48;0.955345912
16;49;0.948993289
16;50;0.946880791
16;51;0.943609023
16;52;0.927580894
16;53;0.945226917
16;54;0.936248845
16;55;0.925959504
16;56;0.929739552
16;57;0.928852558
16;58;0.927020507
16;59;0.926932367
16;60;0.922751961
16;61;0.922198859
16;62;0.926932367
16;63;0.921084337
16;64;0.922937989
16;65;0.927020507
16;66;0.925814234
16;67;0.929458068
16;68;0.930898021
16;69;0.951517047
16;70;0.937998772
16;71;0.942909761
16;72;0.944118555
16;73;0.9330493
16;74;0.932642487
16;75;0.938015267
16;76;0.967286722
16;77;0.936391437
16;78;0.93544458
16;79;0.936014625
16;80;0.944306931
16;81;0.935729516
16;82;0.93544458
16;83;0.918003026
16;84;0.940923077
16;85;0.941067572
16;86;0.945375543
16;87;0.947107949
16;88;0.942011104
16;89;0.939318885
16;90;0.945082222
16;91;0.944581281
16;92;0.939692308
16;93;0.946588453
16;94;0.936170213
16;95;0.941285538
16;96;0.942011104
16;97;0.939700031
16;98;0.914578931
16;99;0.914784703
16;100;0.906586826
16;101;0.917093759
16;102;0.92519084
16;103;0.905558876
16;104;0.911224797
16;105;0.911536163
16;106;0.91513138
16;107;0.914234126
16;108;0.926978307
16;109;0.912417516
16;110;0.915961306
16;111;0.924855491
16;112;0.917270531
16;113;0.9289012
16;114;0.941283845
16;115;0.95560385
16;116;0.942158985
16;117;0.935375191
16;118;0.972382787
16;119;0.929699597
16;120;0.96400626
16;121;0.968168925
16;122;0.912951168
16;123;0.962128326
17;18;0.994535519
17;19;0.952157323
17;20;0.990252294
17;21;0.98564868
17;22;0.991094513
17;23;0.994535519
17;24;0.949704142
17;25;0.941389728
17;26;0.952601156
17;27;0.966482075
17;28;0.968323162
17;29;0.968641115
17;30;0.970084229
17;31;0.962247586
17;32;0.965055329
17;33;0.965055329
17;34;0.95971979
17;35;0.962054874
17;36;0.97019287
17;37;0.970562518
17;38;0.96749634
17;39;0.965014577
17;40;0.914338348
17;41;0.953325554
17;42;0.953325554
17;43;0.952242283
17;44;0.962489096
17;45;0.958687372
17;46;0.939854192
17;47;0.929866989
17;48;0.949910555
17;49;0.895370958
17;50;0.95017585
17;51;0.967914439
17;52;0.971629131
17;53;0.967646186
17;54;0.973984215
17;55;0.973873098
17;56;0.975834292
17;57;0.973252804
17;58;0.972492837
17;59;0.97016638
17;60;0.970183486
17;61;0.970025692
17;62;0.972461274
17;63;0.969089868
17;64;0.969679634
17;65;0.972492837
17;66;0.970773639
17;67;0.969226345
17;68;0.967909801
17;69;0.961139128
17;70;0.963286713
17;71;0.967365967
17;72;0.962789335
17;73;0.961849711
17;74;0.960926194
17;75;0.960278342
17;76;0.920413123
17;77;0.957607433
17;78;0.955465587
17;79;0.956018519
17;80;0.951849677
17;81;0.955741973
17;82;0.955465587
17;83;0.965794769
17;84;0.965537383
17;85;0.965739385
17;86;0.969964664
17;87;0.967420018
17;88;0.965456674
17;89;0.967685076
17;90;0.970267883
17;91;0.967270602
17;92;0.964953271
17;93;0.967477293
17;94;0.964588821
17;95;0.969501466
17;96;0.957259953
17;97;0.95902354
17;98;0.953254947
17;99;0.960228898
17;100;0.940808196
17;101;0.964766543
17;102;0.964337489
17;103;0.942613636
17;104;0.948813269
17;105;0.957386364
17;106;0.952654232
17;107;0.963111238
17;108;0.979982594
17;109;0.962941847
17;110;0.96611143
17;111;0.978329962
17;112;0.969018933
17;113;0.962898043
17;114;0.95405952
17;115;0.95257732
17;116;0.968594071
17;117;0.952602501
17;118;0.931873479
17;119;0.958565971
17;120;0.943306619
17;121;0.943531521
17;122;0.95303947
17;123;0.941525675
18;19;0.954385965
18;20;0.99571551
18;21;0.981984558
18;22;0.996565541
18;23;0.993696275
18;24;0.953138815
18;25;0.937706891
18;26;0.956521739
18;27;0.966898955
18;28;0.968152866
18;29;0.968469771
18;30;0.969907407
18;31;0.963265306
18;32;0.964897012
18;33;0.964897012
18;34;0.960162838
18;35;0.961907531
18;36;0.971761281
18;37;0.972125436
18;38;0.967911319
18;39;0.966598896
18;40;0.912538226
18;41;0.952630049
18;42;0.952630049
18;43;0.952712504
18;44;0.964658169
18;45;0.960303561
18;46;0.938577912
18;47;0.92622704
18;48;0.945648946
18;49;0.891695611
18;50;0.953576642
18;51;0.964190589
18;52;0.967365967
18;53;0.963926671
18;54;0.973791497
18;55;0.973684211
18;56;0.975064488
18;57;0.973638968
18;58;0.973451327
18;59;0.97113461
18;60;0.975149957
18;61;0.974971559
18;62;0.972849386
18;63;0.974051896
18;64;0.975206612
18;65;0.973451327
18;66;0.972309449
18;67;0.971919771
18;68;0.968894009
18;69;0.959219858
18;70;0.96777939
18;71;0.967198839
18;72;0.963806188
18;73;0.965735675
18;74;0.965397924
18;75;0.964182553
18;76;0.919818457
18;77;0.962105872
18;78;0.959377701
18;79;0.959930816
18;80;0.95408014
18;81;0.959654179
18;82;0.959953904
18;83;0.966781214
18;84;0.963049171
18;85;0.966161027
18;86;0.965679085
18;87;0.963157895
18;88;0.965879265
18;89;0.968100673
18;90;0.965982405
18;91;0.96768559
18;92;0.967122491
18;93;0.967892586
18;94;0.967346939
18;95;0.969909436
18;96;0.95888014
18;97;0.960625362
18;98;0.952
18;99;0.96009122
18;100;0.940175787
18;101;0.960616438
18;102;0.963604853
18;103;0.941975658
18;104;0.948148148
18;105;0.958392301
18;106;0.951972556
18;107;0.962962963
18;108;0.974566474
18;109;0.959386538
18;110;0.961945637
18;111;0.973517559
18;112;0.965418691
18;113;0.962747381
18;114;0.955670697
18;115;0.95657277
18;116;0.966081871
18;117;0.957126304
18;118;0.928809452
18;119;0.963114754
18;120;0.942046127
18;121;0.939880952
18;122;0.954649828
18;123;0.940863394
19;20;0.957155348
19;21;0.952436533
19;22;0.954439252
19;23;0.955555556
19;24;0.96358712
19;25;0.948047956
19;26;0.98031149
19;27;0.972732662
19;28;0.969858156
19;29;0.9701801
19;30;0.970466627
19;31;0.969047619
19;32;0.970091797
19;33;0.970091797
19;34;0.968239834
19;35;0.96942713
19;36;0.966419019
19;37;0.969176052
19;38;0.974389518
19;39;0.981322265
19;40;0.938125
19;41;0.965292198
19;42;0.965292198
19;43;0.962984898
19;44;0.982850384
19;45;0.968414779
19;46;0.949613601
19;47;0.951091972
19;48;0.963906582
19;49;0.91314175
19;50;0.963338301
19;51;0.962828649
19;52;0.950624628
19;53;0.962560386
19;54;0.968489893
19;55;0.957968476
19;56;0.957589939
19;57;0.957894737
19;58;0.960093213
19;59;0.960629921
19;60;0.957155348
19;61;0.95821242
19;62;0.960046661
19;63;0.956066337
19;64;0.959581274
19;65;0.960093213
19;66;0.957180309
19;67;0.959649123
19;68;0.961199295
19;69;0.972238986
19;70;0.974222222
19;71;0.974814815
19;72;0.977353993
19;73;0.969732589
19;74;0.96880518
19;75;0.982900943
19;76;0.948995363
19;77;0.980808975
19;78;0.979123787
19;79;0.979699912
19;80;0.997312631
19;81;0.978823529
19;82;0.979123787
19;83;0.945061368
19;84;0.983070983
19;85;0.974389518
19;86;0.97574124
19;87;0.978507463
19;88;0.97469485
19;89;0.971018823
19;90;0.974850299
19;91;0.977117385
19;92;0.975348975
19;93;0.973778308
19;94;0.972619048
19;95;0.972860125
19;96;0.982435249
19;97;0.984042553
19;98;0.936443149
19;99;0.940663176
19;100;0.92797223
19;101;0.939429237
19;102;0.948113208
19;103;0.927519492
19;104;0.93372093
19;105;0.940802772
19;106;0.936989498
19;107;0.94127907
19;108;0.955752212
19;109;0.939437844
19;110;0.942481752
19;111;0.954171563
19;112;0.94488189
19;113;0.954248366
19;114;0.974148061
19;115;0.970041941
19;116;0.973134328
19;117;0.98344175
19;118;0.955741257
19;119;0.964734011
19;120;0.958937198
19;121;0.951975684
19;122;0.947861746
19;123;0.960144928
20;21;0.978905359
20;22;0.996291013
20;23;0.994572979
20;24;0.953584019
20;25;0.934013197
20;26;0.959816303
20;27;0.964978292
20;28;0.966810967
20;29;0.967128028
20;30;0.967983848
20;31;0.961348445
20;32;0.963562753
20;33;0.963562753
20;34;0.95826087
20;35;0.96057971
20;36;0.969239698
20;37;0.970188133
20;38;0.967723175
20;39;0.968731905
20;40;0.913136239
20;41;0.953070684
20;42;0.953070684
20;43;0.95373048
20;44;0.967369333
20;45;0.960139657
20;46;0.934861279
20;47;0.926770708
20;48;0.947898165
20;49;0.889867841
20;50;0.952270081
20;51;0.959882006
20;52;0.964275341
20;53;0.959622753
20;54;0.971843251
20;55;0.97576276
20;56;0.974857143
20;57;0.973436161
20;58;0.974957314
20;59;0.972649573
20;60;0.977220957
20;61;0.977601361
20;62;0.974358974
20;63;0.975554292
20;64;0.978977273
20;65;0.974957314
20;66;0.974388162
20;67;0.973436161
20;68;0.970427792
20;69;0.959057437
20;70;0.971064815
20;71;0.969907407
20;72;0.966540588
20;73;0.968427095
20;74;0.96809428
20;75;0.967463288
20;76;0.920386007
20;77;0.965397924
20;78;0.962665135
20;79;0.963218391
20;80;0.956851312
20;81;0.962367136
20;82;0.963239518
20;83;0.963174422
20;84;0.964617169
20;85;0.967723175
20;86;0.965497076
20;87;0.965316234
20;88;0.96744186
20;89;0.967327888
20;90;0.965799474
20;91;0.969239698
20;92;0.969837587
20;93;0.967704393
20;94;0.969485615
20;95;0.969132207
20;96;0.961627907
20;97;0.963924964
20;98;0.948447736
20;99;0.956521739
20;100;0.937252685
20;101;0.958748222
20;102;0.959976965
20;103;0.938487585
20;104;0.944618006
20;105;0.957110609
20;106;0.948418353
20;107;0.959386538
20;108;0.973206569
20;109;0.958663647
20;110;0.959498003
20;111;0.972740316
20;112;0.964102564
20;113;0.961415724
20;114;0.958393113
20;115;0.959929804
20;116;0.965899155
20;117;0.960438926
20;118;0.929347826
20;119;0.966442953
20;120;0.943118184
20;121;0.938000593
20;122;0.955078684
20;123;0.941939287
21;22;0.979148815
21;23;0.980840721
21;24;0.947058824
21;25;0.938738739
21;26;0.951724138
21;27;0.963778615
21;28;0.964461138
21;29;0.9647806
21;30;0.966214265
21;31;0.959557754
21;32;0.961204401
21;33;0.961204401
21;34;0.957051654
21;35;0.958792803
21;36;0.963974433
21;37;0.964937699
21;38;0.962445415
21;39;0.96115942
21;40;0.90875801
21;41;0.953596288
21;42;0.953596288
21;43;0.955414013
21;44;0.955767563
21;45;0.961258375
21;46;0.932971014
21;47;0.932091346
21;48;0.942501482
21;49;0.889098929
21;50;0.956293706
21;51;0.956290608
21;52;0.961325967
21;53;0.956034228
21;54;0.966579483
21;55;0.970025692
21;56;0.970251716
21;57;0.971118101
21;58;0.971509972
21;59;0.973188819
21;60;0.965792474
21;61;0.968492762
21;62;0.972618369
21;63;0.96812749
21;64;0.966439135
21;65;0.971509972
21;66;0.969230769
21;67;0.967686589
21;68;0.967519402
21;69;0.955470363
21;70;0.956546929
21;71;0.962920046
21;72;0.95834547
21;73;0.959195402
21;74;0.958273381
21;75;0.957624676
21;76;0.91968599
21;77;0.954965358
21;78;0.957446809
21;79;0.957997699
21;80;0.952130765
21;81;0.957722174
21;82;0.957446809
21;83;0.963703915
21;84;0.959930314
21;85;0.960116448
21;86;0.963114754
21;87;0.962357747
21;88;0.95983702
21;89;0.960280374
21;90;0.963418203
21;91;0.961650203
21;92;0.958768873
21;93;0.961840955
21;94;0.957230143
21;95;0.962099125
21;96;0.955180442
21;97;0.958682462
21;98;0.951240376
21;99;0.958748222
21;100;0.941143181
21;101;0.954713757
21;102;0.963390026
21;103;0.94180791
21;104;0.947967017
21;105;0.955932203
21;106;0.951212553
21;107;0.961615013
21;108;0.968560715
21;109;0.952947846
21;110;0.954311822
21;111;0.968112611
21;112;0.958927553
21;113;0.960790009
21;114;0.962367136
21;115;0.951098097
21;116;0.959439743
21;117;0.952298352
21;118;0.928053204
21;119;0.955886649
21;120;0.950132783
21;121;0.94980695
21;122;0.956173016
21;123;0.946591915
22;23;0.993703492
22;24;0.953782749
22;25;0.934174932
22;26;0.957146966
22;27;0.964037123
22;28;0.96529786
22;29;0.965616874
22;30;0.967052023
22;31;0.96039604
22;32;0.962039988
22;33;0.962039988
22;34;0.957304676
22;35;0.959047342
22;36;0.96830474
22;37;0.969837587
22;38;0.966200466
22;39;0.966637656
22;40;0.910812462
22;41;0.952685051
22;42;0.952685051
22;43;0.953346856
22;44;0.966435185
22;45;0.960932945
22;46;0.936838924
22;47;0.924511278
22;48;0.945713438
22;49;0.888047934
22;50;0.951881015
22;51;0.960685782
22;52;0.964493597
22;53;0.960425281
22;54;0.970331588
22;55;0.974285714
22;56;0.973947896
22;57;0.972524327
22;58;0.974051896
22;59;0.97173851
22;60;0.97746077
22;61;0.975568182
22;62;0.973451327
22;63;0.974651097
22;64;0.975804156
22;65;0.974051896
22;66;0.97291132
22;67;0.972524327
22;68;0.969505178
22;69;0.957497048
22;70;0.968396637
22;71;0.967816758
22;72;0.966180758
22;73;0.966350302
22;74;0.966013825
22;75;0.964800923
22;76;0.918102146
22;77;0.963305403
22;78;0.96
22;79;0.960552836
22;80;0.954133801
22;81;0.960276339
22;82;0.96057554
22;83;0.96395881
22;84;0.963092124
22;85;0.966200466
22;86;0.963961324
22;87;0.963200935
22;88;0.965919021
22;89;0.966384098
22;90;0.964264792
22;91;0.967723175
22;92;0.967741935
22;93;0.967930029
22;94;0.967967385
22;95;0.968193755
22;96;0.959510632
22;97;0.961249277
22;98;0.949200913
22;99;0.957289294
22;100;0.937411498
22;101;0.957810718
22;102;0.960761685
22;103;0.939214023
22;104;0.945361411
22;105;0.956177552
22;106;0.949171902
22;107;0.960159363
22;108;0.972286374
22;109;0.957163121
22;110;0.95913118
22;111;0.971247844
22;112;0.962603483
22;113;0.961627907
22;114;0.956296722
22;115;0.957209848
22;116;0.964369159
22;117;0.958333333
22;118;0.928895613
22;119;0.965497076
22;120;0.942114589
22;121;0.938168847
22;122;0.953555046
22;123;0.940933255
23;24;0.951959917
23;25;0.937105026
23;26;0.955945868
23;27;0.961672474
23;28;0.963520556
23;29;0.963841481
23;30;0.964699074
23;31;0.957434402
23;32;0.960255294
23;33;0.960255294
23;34;0.954928758
23;35;0.957255016
23;36;0.965938865
23;37;0.966318235
23;38;0.966161027
23;39;0.967760674
23;40;0.912538226
23;41;0.954373729
23;42;0.954373729
23;43;0.952132289
23;44;0.965816918
23;45;0.959136019
23;46;0.935552194
23;47;0.928635953
23;48;0.95040095
23;49;0.891064099
23;50;0.951240876
23;51;0.963598698
23;52;0.966200466
23;53;0.963335305
23;54;0.969714619
23;55;0.978832952
23;56;0.978503869
23;57;0.9747851
23;58;0.976306023
23;59;0.973992569
23;60;0.975149957
23;61;0.973265074
23;62;0.977422121
23;63;0.972341032
23;64;0.974636649
23;65;0.976306023
23;66;0.975164145
23;67;0.973638968
23;68;0.97235023
23;69;0.958628842
23;70;0.966037736
23;71;0.968940493
23;72;0.96497373
23;73;0.964583933
23;74;0.963091119
23;75;0.963604853
23;76;0.919213313
23;77;0.9609488
23;78;0.958801498
23;79;0.959354281
23;80;0.955250073
23;81;0.958501441
23;82;0.958801498
23;83;0.961053837
23;84;0.965376782
23;85;0.965577596
23;86;0.967439132
23;87;0.967836257
23;88;0.965296005
23;89;0.964588821
23;90;0.967741935
23;91;0.967103348
23;92;0.967122491
23;93;0.967308815
23;94;0.965597668
23;95;0.966403739
23;96;0.960046661
23;97;0.962362478
23;98;0.949142857
23;99;0.957240593
23;100;0.936773462
23;101;0.962328767
23;102;0.960138648
23;103;0.938579111
23;104;0.944729345
23;105;0.95782621
23;106;0.948542024
23;107;0.96011396
23;108;0.976300578
23;109;0.959954558
23;110;0.962517883
23;111;0.975244675
23;112;0.965418691
23;113;0.961583236
23;114;0.956822107
23;115;0.955399061
23;116;0.965497076
23;117;0.955967555
23;118;0.932444714
23;119;0.961358314
23;120;0.946777055
23;121;0.941071429
23;122;0.950631458
23;123;0.945002957
24;25;0.973961562
24;26;0.952606635
24;27;0.959067822
24;28;0.955615133
24;29;0.955952381
24;30;0.956236975
24;31;0.96309631
24;32;0.957014925
24;33;0.957014925
24;34;0.958108917
24;35;0.959305805
24;36;0.95925704
24;37;0.959067822
24;38;0.964875413
24;39;0.964136282
24;40;0.94043492
24;41;0.950956938
24;42;0.950956938
24;43;0.949850746
24;44;0.962146051
24;45;0.961249625
24;46;0.951995012
24;47;0.962779156
24;48;0.964525994
24;49;0.921172638
24;50;0.969350962
24;51;0.964655698
24;52;0.949925037
24;53;0.963165906
24;54;0.95894516
24;55;0.949691086
24;56;0.950471698
24;57;0.949602122
24;58;0.949500881
24;59;0.946502058
24;60;0.950058754
24;61;0.949985376
24;62;0.947677837
24;63;0.948973607
24;64;0.95017585
24;65;0.949500881
24;66;0.950675279
24;67;0.953728264
24;68;0.953481481
24;69;0.971098266
24;70;0.964755078
24;71;0.968339307
24;72;0.966656654
24;73;0.959123223
24;74;0.959952536
24;75;0.962852897
24;76;0.945760599
24;77;0.961904762
24;78;0.958506224
24;79;0.959074733
24;80;0.963275135
24;81;0.958790394
24;82;0.959098992
24;83;0.943151694
24;84;0.95988024
24;85;0.963674572
24;86;0.964975845
24;87;0.96358712
24;88;0.963385354
24;89;0.963855422
24;90;0.964684576
24;91;0.965248652
24;92;0.964071856
24;93;0.967858216
24;94;0.96369637
24;95;0.965724594
24;96;0.959783914
24;97;0.958593983
24;98;0.936232736
24;99;0.936968631
24;100;0.926530612
24;101;0.936307602
24;102;0.947399703
24;103;0.926076834
24;104;0.932903604
24;105;0.934225844
24;106;0.935607174
24;107;0.937005567
24;108;0.947963128
24;109;0.933411215
24;110;0.939376104
24;111;0.944625407
24;112;0.938271605
24;113;0.948787062
24;114;0.961800415
24;115;0.987617034
24;116;0.964790852
24;117;0.9585693
24;118;0.957553059
24;119;0.959325098
24;120;0.982039574
24;121;0.974563285
24;122;0.937702982
24;123;0.978995434
25;26;0.935269208
25;27;0.947818126
25;28;0.943109218
25;29;0.943465046
25;30;0.9437519
25;31;0.951271836
25;32;0.945731707
25;33;0.945731707
25;34;0.94804401
25;35;0.94804401
25;36;0.947980416
25;37;0.945987183
25;38;0.952468568
25;39;0.948107448
25;40;0.956493716
25;41;0.938301772
25;42;0.938301772
25;43;0.936585366
25;44;0.944901065
25;45;0.944461491
25;46;0.94901211
25;47;0.972733037
25;48;0.955625
25;49;0.940666667
25;50;0.957642726
25;51;0.96014944
25;52;0.942725881
25;53;0.958631415
25;54;0.950107132
25;55;0.934214479
25;56;0.937989163
25;57;0.937706891
25;58;0.935251799
25;59;0.932172869
25;60;0.931013797
25;61;0.931024186
25;62;0.932172869
25;63;0.92994012
25;64;0.931178935
25;65;0.935251799
25;66;0.934052758
25;67;0.937706891
25;68;0.938577912
25;69;0.96176562
25;70;0.947528981
25;71;0.951799878
25;72;0.951212028
25;73;0.941318814
25;74;0.942138746
25;75;0.944461305
25;76;0.954110899
25;77;0.942857143
25;78;0.94188862
25;79;0.942459116
25;80;0.946494465
25;81;0.942173781
25;82;0.94188862
25;83;0.929924812
25;84;0.944954128
25;85;0.946948789
25;86;0.956199877
25;87;0.952351675
25;88;0.947271613
25;89;0.950153846
25;90;0.955905026
25;91;0.949204406
25;92;0.944954128
25;93;0.951825713
25;94;0.945142507
25;95;0.952088452
25;96;0.944206009
25;97;0.943717676
25;98;0.927692769
25;99;0.926668662
25;100;0.919047619
25;101;0.926580761
25;102;0.938391502
25;103;0.918003565
25;104;0.924917739
25;105;0.920380273
25;106;0.927649355
25;107;0.926114269
25;108;0.937746735
25;109;0.921288014
25;110;0.928485577
25;111;0.934381615
25;112;0.926770708
25;113;0.940960538
25;114;0.947081947
25;115;0.968219685
25;116;0.954196127
25;117;0.939421613
25;118;0.970006382
25;119;0.939981533
25;120;0.974183515
25;121;0.98465393
25;122;0.926741031
25;123;0.972317263
26;27;0.97169536
26;28;0.972941519
26;29;0.973255814
26;30;0.974701948
26;31;0.965719309
26;32;0.9696793
26;33;0.9696793
26;34;0.965517241
26;35;0.967270602
26;36;0.967817437
26;37;0.972862562
26;38;0.974494283
26;39;0.983070636
26;40;0.920996004
26;41;0.960280374
26;42;0.960280374
26;43;0.964431487
26;44;0.979912664
26;45;0.967439132
26;46;0.941605839
26;47;0.936440678
26;48;0.951044776
26;49;0.898412698
26;50;0.958333333
26;51;0.957168352
26;52;0.946412884
26;53;0.958098068
26;54;0.972197834
26;55;0.956596723
26;56;0.956221198
26;57;0.955369997
26;58;0.95697074
26;59;0.958070075
26;60;0.958094145
26;61;0.958559588
26;62;0.959793222
26;63;0.957020057
26;64;0.9604811
26;65;0.95697074
26;66;0.958118187
26;67;0.959401094
26;68;0.95397974
26;69;0.963468963
