Depart;Arriver;Cost
4;33;0.946224256
4;34;0.937214612
4;35;0.94053745
4;36;0.946039036
4;37;0.957949309
4;38;0.962296984
4;39;0.98018648
4;40;0.865240023
4;41;0.931740614
4;42;0.931740614
4;43;0.940673132
4;44;0.969364162
4;45;0.94870317
4;46;0.892048752
4;47;0.895833333
4;48;0.919121895
4;50;0.928123217
4;51;0.931633835
4;52;0.912478826
4;53;0.933371958
4;54;0.946582424
4;55;0.926856505
4;56;0.927252378
4;57;0.926733781
4;58;0.9296875
4;59;0.930687535
4;60;0.935050392
4;61;0.935861684
4;62;0.931767338
4;63;0.935159307
4;64;0.937360179
4;65;0.9296875
4;66;0.927536232
4;67;0.928891377
4;68;0.924199888
4;69;0.94127907
4;70;0.971014493
4;71;0.964182553
4;72;0.961136891
4;73;0.957738435
4;74;0.957118353
4;75;0.977430556
4;76;0.885482938
4;77;0.977971014
4;78;0.976918638
4;79;0.97576457
4;80;0.960488088
4;81;0.977482679
4;82;0.976918638
4;83;0.906526549
4;84;0.962962963
4;85;0.96115942
4;86;0.95240859
4;87;0.957656613
4;88;0.959467284
4;89;0.952518819
4;90;0.951856148
4;91;0.961805556
4;92;0.962962963
4;93;0.958864426
4;94;0.957779063
4;95;0.955993052
4;96;0.982425308
4;97;0.971659919
4;98;0.884888161
4;99;0.897534247
4;100;0.870032223
4;101;0.896381579
4;102;0.908938547
4;103;0.869239014
4;104;0.880086815
4;105;0.897714908
4;106;0.885854724
4;107;0.897590361
4;108;0.9174621
4;109;0.886055345
4;110;0.898734177
4;111;0.913504464
4;112;0.89571899
4;113;0.909346847
4;114;0.952733485
4;115;0.937211982
4;116;0.949740035
4;117;0.984274898
4;118;0.894124491
4;119;0.948554913
4;120;0.910131654
4;121;0.901893287
4;122;0.911617565
4;123;0.915614237
5;6;0.994708995
5;7;0.992370892
5;8;0.997057092
5;9;0.997647059
5;10;0.996470588
5;11;0.976580796
5;12;0.906828704
5;13;0.852582705
5;14;0.92004635
5;15;0.907353793
5;16;0.88477128
5;17;0.915642458
5;18;0.923979877
5;19;0.961605585
5;20;0.929050279
5;21;0.912922906
5;22;0.925139665
5;23;0.920758929
5;24;0.924626007
5;25;0.89196996
5;26;0.965002869
5;27;0.948364888
5;28;0.949627934
5;29;0.950228833
5;30;0.953008596
5;31;0.942561746
5;32;0.945621065
5;33;0.945621065
5;34;0.936607653
5;35;0.93993135
5;36;0.944316877
5;37;0.956221198
5;38;0.960556845
5;39;0.977285964
5;40;0.866743917
5;41;0.93003413
5;42;0.93003413
5;43;0.940068493
5;44;0.966493356
5;45;0.949221004
5;46;0.891405343
5;47;0.896292005
5;48;0.91849711
5;50;0.927511416
5;51;0.931014493
5;52;0.912945167
5;53;0.931633835
5;54;0.943742824
5;55;0.925181463
5;56;0.925573587
5;57;0.925055928
5;58;0.928013393
5;59;0.92901062
5;60;0.933370661
5;61;0.935267857
5;62;0.930089485
5;63;0.934563758
5;64;0.935682327
5;65;0.928013393
5;66;0.925863991
5;67;0.927211646
5;68;0.922515441
5;69;0.940663176
5;70;0.969275362
5;71;0.962449451
5;72;0.960533952
5;73;0.956025128
5;74;0.956521739
5;75;0.974551764
5;76;0.887022016
5;77;0.975086906
5;78;0.975187536
5;79;0.974033468
5;80;0.959883721
5;81;0.975750577
5;82;0.975187536
5;83;0.905921417
5;84;0.960092539
5;85;0.958285052
5;86;0.949535963
5;87;0.954782609
5;88;0.957730168
5;89;0.950781702
5;90;0.948985507
5;91;0.960069444
5;92;0.961226852
5;93;0.957126304
5;94;0.956043956
5;95;0.954255935
5;96;0.982991202
5;97;0.971064815
5;98;0.884279476
5;99;0.896929825
5;100;0.86942504
5;101;0.894736842
5;102;0.908328675
5;103;0.868632708
5;104;0.879478827
5;105;0.897114861
5;106;0.885245902
5;107;0.896986301
5;108;0.915777653
5;109;0.884427564
5;110;0.897083104
5;111;0.911830357
5;112;0.894072448
5;113;0.909808343
5;114;0.951025057
5;115;0.936599424
5;116;0.946882217
5;117;0.982527665
5;118;0.893480792
5;119;0.94794679
5;120;0.909507446
5;121;0.901262916
